,possibly_sensitive,id,author_id,source,created_at,text,edit_history_tweet_ids,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,withheld.copyright,withheld.country_codes
81,False,1586276426650566656,1313378485713416196,Twitter for iPhone,2022-10-29T08:39:06.000Z,"@AKlarchen Ja. Und es bekommt mir einerseit sehr gut, darf mich nur nicht vergraben, dann kommt der böse Wolf, die #Depression. Aber alleine sein ist wichtig. Manchmal zu viel da draußen. 
Hab gelernt, dass ich die Beziehung pflegen muss, die wichtig ist und Zeit für mich alleine brauche.",['1586276426650566656'],de,0,1,1,0,,
82,False,1586276381113339904,845728716831391744,Twitter for iPhone,2022-10-29T08:38:55.000Z,"RT @janepcchang: Ready for a weekend of great talks at the 12th @MbiSymposium ! Don’t miss out! 
@MBI_Lab @cobolsu @PNIRS @_ISNPR @Marx_Wol…",['1586276381113339904'],en,2,0,0,0,,
83,False,1586276357440315393,1204097972,Twitter Web App,2022-10-29T08:38:49.000Z,"#1 cause of death: #heart disease

#1 cause of disability: #depression 

Interestingly, both are risk factors for each other. 

#Mental health IS #metabolic health. 

#MentalHealthMatters 
#BrainEnergy",['1586276357440315393'],en,0,0,14,0,,
84,False,1586276312251076608,240836703,Twitter for Android,2022-10-29T08:38:39.000Z,"It takes a lot of mental power to write a book. And man, oh, man, if you did THAT??? You are very talented! Always remember that!
#5amwritersclub #amwriting #writingcommunity #MentalHealth #depression #mentalillness https://t.co/y7sexRgGjL",['1586276312251076608'],en,1,0,6,0,,
85,False,1586276043492675585,4017367696,Twitter for Android,2022-10-29T08:37:35.000Z,"RT @NayvethVizcaya: Surrounded by people, yet all alone trapped within the walls of your soul. 
A forced smile, like everyday and every nig…",['1586276043492675585'],en,1687,0,0,0,,
86,False,1586275989805731843,1561790136203055106,Twitter for iPhone,2022-10-29T08:37:22.000Z,"Mushrooms capsules, great for starters and works highly on depression anxiety and ptsd the % of breakthrough success rate is high and that’s just the best way out I guarantee from experiences of others and tested examples 
#microdose #uk #psychedelicsuk #mentalhealth #depression https://t.co/mNMuFvqzaf",['1586275989805731843'],en,0,0,0,0,,
87,False,1586275065678954497,4241960026,Twitter Web App,2022-10-29T08:33:41.000Z,"RT @Maahokgit: Don't do this.

#Depression #Awareness #MentalHealth https://t.co/vRJqvYcqGn",['1586275065678954497'],en,83,0,0,0,,
88,False,1586274233629302784,768372683843244032,Twitter for iPhone,2022-10-29T08:30:23.000Z,"RT @Unafam: 1 Français sur 4 souffre de #dépression ou est susceptible d'en souffrir.
🤜 Il est urgent de sensibiliser pour libérer la parol…",['1586274233629302784'],fr,8,0,0,0,,
89,False,1586274149214945281,900618384,Twitter for iPhone,2022-10-29T08:30:03.000Z,"RT @YOLUNDY: ""She said she knew he was in a #depressive state prior to it happening because she could #smell it... And she could tell when…",['1586274149214945281'],en,3,0,0,0,,
90,False,1586273816707182592,1586013225908404226,Twitter for iPhone,2022-10-29T08:28:44.000Z,Ship to all states wickr me via highkingz #xanax #farmapram #alprazolam #Zoloft #DrugsCostLife #ADHD  #NEISvoid #anxiety #mentalhealth #anxiety #MedEd #CardioTwitter #mentalhealth #MedTwitter #health #turn22to0 #22for22 #PTSD  #anxiety #SuicideAwareness #Depression #RedFriday https://t.co/KtdRtTHTjZ,['1586273816707182592'],en,0,0,0,0,,
91,False,1586273638893772800,831854810441854977,Twitter for iPhone,2022-10-29T08:28:01.000Z,#depression detest this day every year 5 months of doom n gloom ahead #clocksgoback https://t.co/B2hU3Eykj1,['1586273638893772800'],en,0,1,8,0,,
92,False,1586273282646769665,408886157,Twitter for iPhone,2022-10-29T08:26:36.000Z,"RT @CICounselling: Depression is often invisible. Sometimes you can notice it through changes to a person’s behaviour or their mood, but of…",['1586273282646769665'],en,1,0,0,0,,
93,False,1586272564007108608,1575974874669060116,Twitter for Android,2022-10-29T08:23:45.000Z,"MDMA crystals 
#mdma #molly #xtc #psychedelicsuk #mentalhealth #psilocybin #javascript #manchester #birmingham #depression #ptsd #javascript #NFT https://t.co/7GbaAinK0B",['1586272564007108608'],en,0,0,4,0,,
94,False,1586272487125360640,722610477864468482,Twitter for iPhone,2022-10-29T08:23:27.000Z,It seems as tho the balance of my thoghts isnt strong enough and im stressed so i take meds #depression,['1586272487125360640'],en,0,0,0,0,,
95,False,1586272470767583233,1575974874669060116,Twitter for Android,2022-10-29T08:23:23.000Z,"Who have ever tried this DMT and LSD 
#mental #health #mentalhealth #awareness #aid #emotion #emotions #anxiety #depression  #pills  #abstract #artwork #dmttrip  #goodvibes #psychedelic #psychedelicart #trip #trippyart #acid #lsdtrip https://t.co/2DJGrWjunz",['1586272470767583233'],en,0,0,1,0,,
96,False,1586271883418165248,1286366409438777347,Twitter for Android,2022-10-29T08:21:03.000Z,"Cure for Depression:
Not happy with whats going on?
Just open youtube put your headphones on and search ""Surah Rehman by #MishrayrashidAlfasy ""
Sit back close your eyes and listen to it; thank me later😌
Indeed there is cure for everything in #QURAN ❤️
#depression
#anxietyrelief",['1586271883418165248'],en,0,0,0,0,,
97,False,1586271687351619584,1456228393234493446,Twitter Web App,2022-10-29T08:20:16.000Z,"#Midterms2022 
#MAGA 
#recession 
#EnergyCrisis 
#FarmersProtest 
#MarALago 
#FBICorruption 
#HunterBideniPhone 
#Migration 
#healthcare 
#nursesstrike 
#TeachersDay 
#VaccineDeaths 
#EnoughIsEnough 
#freedomrally 
#Agenda2030 
#GreatReset 
#EuropeProtest
#Inflation
#Depression",['1586271687351619584'],qht,0,0,0,0,,
98,False,1586271521722359809,1563418954923528192,Twitter for Android,2022-10-29T08:19:36.000Z,"RT @TomKindlon: Disappointing 🙁
“physicians discuss ME/CFS, depression, &amp; #Lyme disease with more negative language than the other [18] dis…",['1586271521722359809'],en,59,0,0,0,,
99,False,1586270953046437888,74757836,Twitter Web App,2022-10-29T08:17:21.000Z,"An #ADHD / #Depression / #disability / Spelmanite 
manifesto https://t.co/ENaZgtFbzz",['1586270953046437888'],ht,0,0,0,0,,
100,False,1586263569812684800,1000662688266059776,Twitter for iPhone,2022-10-29T07:48:01.000Z,Kampdag🔴⚪️ #brynefk #sadness https://t.co/Tx5i6oNYjL,['1586263569812684800'],da,0,1,15,0,,
101,False,1586255151656046594,3067395447,IFTTT,2022-10-29T07:14:34.000Z,"O #Allah , I seek #refuge in You from a #sadness that will #silently #consume me. 

#Aamin

#Islam
#Muslim
#Dua
#Duaa",['1586255151656046594'],en,0,0,0,0,,
102,False,1586246935060807681,1439585088618962951,Twitter for Android,2022-10-29T06:41:55.000Z,"In my life sadness is winning
Fight happiness fight you can do it
            😔😔😔😔
#sadness #happiness",['1586246935060807681'],en,0,0,0,0,,
103,False,1586242955123515392,843317704807407618,Twitter for Android,2022-10-29T06:26:06.000Z,"For Pain relief, Anxiety, sleep issues, clarity, skin, and even for pets! Try CANADIAN #1 C*____B*____D*____OILS https://t.co/eK4mpn7eJw
 HERE IS THE CANADIAN #1 OIL! CHECK THEM OUT Use PROMO CODE: PIN20 #anxiety #anxietydisorders #anxietylife #anxietyfighter #eatbetter #Sadness https://t.co/re5D4g0Ew2",['1586242955123515392'],en,0,0,0,0,,
104,False,1586217700115611648,3004262879,Twitter for iPhone,2022-10-29T04:45:44.000Z,In life there is no do over. Once you pass there is no coming back. Before you rest in peace first live with no regrets. #separation #sadness #noregrets #support  #oldfriends #thekidsarerealright #love #family #wish #dreams #newlife #relationships #newbeginnings #newfriends https://t.co/hGGmUq0x1U,['1586217700115611648'],en,0,0,0,0,,
105,False,1586214420182859777,1338177800969175040,Twitter for Android,2022-10-29T04:32:42.000Z,"""दिल पर पत्थर रख कर जीना,
ये भी कोई जीना है?
कोई मुझे बताये आख़िर
कितने आंसू पीना है?""

#डॉसुश्रीशरदसिंह 
@MissSharadSingh 
#ग़ज़ल  #शायरी 
#sadness #shayari
#loneliness #sorrow
(साभार) https://t.co/8Zy13SJWcV",['1586214420182859777'],hi,0,0,0,0,,
106,False,1586193695426383873,1451081659583922178,Twitter for iPhone,2022-10-29T03:10:21.000Z,The world is #beautiful. The world is full of #sadness. The world has #kind people everywhere. The world has a lot of #inequity. Let's strive together for a better #world. 🌎🌎🌎,['1586193695426383873'],en,0,0,0,0,,
107,False,1586190786286260228,1505051442511499268,Twitter Web App,2022-10-29T02:58:48.000Z,RT @bluegiraffeclub: Geeking out over Olmet's maiming set that DOES NOT EXIST IN THE GAME FOR US #sadness https://t.co/Y5CpzwnAS1,['1586190786286260228'],en,1,0,0,0,,
108,False,1586184510340665344,1176839726776500224,twittbot.net,2022-10-29T02:33:51.000Z,"https://t.co/epdTiFEBIe

#emotion
#joy
#trust
#fear
#surprise
#sadness
#disgust
#anger
#anticipation
https://t.co/JX0BfDFyec",['1586184510340665344'],qme,0,0,0,0,,
109,False,1586177499393712128,1446866477622124551,Twitter Web App,2022-10-29T02:06:00.000Z,#missing #findus #virginia #family #find #sadness #heartbroke #missingperson #missingchild #brokenheart #missingfamily #misssingfamily #vriginiachildren #virginiamissing #heart #familylove #help https://t.co/sLPwzLTnQb,['1586177499393712128'],qme,0,0,0,0,,
110,False,1586176960279220225,1176839726776500224,twittbot.net,2022-10-29T02:03:51.000Z,"https://t.co/epdTiFWKWm

#emotion
#joy
#trust
#fear
#surprise
#sadness
#disgust
#anger
#anticipation
https://t.co/JX0BfDFyec",['1586176960279220225'],qme,0,0,0,0,,
111,False,1586172249580650496,1505540176419995649,Twitter Web App,2022-10-29T01:45:08.000Z,Geeking out over Olmet's maiming set that DOES NOT EXIST IN THE GAME FOR US #sadness https://t.co/Y5CpzwnAS1,['1586172249580650496'],en,1,1,2,0,,
112,False,1586167898296516610,373191145,Twitter for iPhone,2022-10-29T01:27:51.000Z,"No blanket
No win
No happiness…. At least we have alcohol in the world 🥲 #CBJ #sadness",['1586167898296516610'],en,0,0,3,0,,
113,True,1586145147955257345,1427663919955550213,Twitter for Android,2022-10-28T23:57:27.000Z,"RT @Amelia87519558: Kiss my ass, life. 🖕🏼💔
#hairyladies #bushybum #sadness https://t.co/pvXXKD3A03",['1586145147955257345'],en,29,0,0,0,,
114,False,1586140151553499137,847148660651544576,Twitter Web App,2022-10-28T23:37:35.000Z,Robert Flaxman 'got into cocktails and drugs' before he killed himself https://t.co/85aeEbBDcI via @MailOnline #sadness #empathy #greed #pride #hubris #tallpoppysyndrome,['1586140151553499137'],en,0,0,0,0,,
115,False,1586135289122066434,1481365648802521088,Twitter Web App,2022-10-28T23:18:16.000Z,"RT @SmartMinter: Smart Minter is minting! #Sadness Frog #SF

Quantity：2
Price: 0ETH

Etherscan: https://t.co/BxYp6SPKu8

Check here: https:…",['1586135289122066434'],en,1,0,0,0,,
116,False,1586135225649635329,1512351224448057345,nftyeah,2022-10-28T23:18:01.000Z,"Smart Minter is minting! #Sadness Frog #SF

Quantity：2
Price: 0ETH

Etherscan: https://t.co/BxYp6SPKu8

Check here: https://t.co/2AfChjXukx

#NFT #NFTCommunity #NFTS",['1586135225649635329'],en,1,0,4,1,,
117,False,1586130590512078848,1310487918,Twitter for Android,2022-10-28T22:59:36.000Z,"RT @ShinobiYao: #inktober 
23eme jour…
#inktober2022 #booger #day23 #ink #lineart #watercolorpainting #encrage #pumpkin #kid #sadness #aqua…",['1586130590512078848'],fr,2,0,0,0,,
118,False,1586128788802441216,900625214320644097,SurveyCircle Updates,2022-10-28T22:52:26.000Z,"Participants needed for online survey!

Topic: ""Survey on dating apps and loneliness"" https://t.co/z29FnGq07X via @SurveyCircle

#DatingApps #loneliness #SexualOrientation #sadness #lonely #sex #dating #survey #surveycircle https://t.co/ikOhRtotDy",['1586128788802441216'],en,0,0,0,0,,
119,False,1586118353751797761,953640373762498561,Twitter for Android,2022-10-28T22:10:58.000Z,I just keep trying to find a way to waste money and make myself even more depressed... FUCK. #MONEY #STRUGGLE #SADNESS #depression,['1586118353751797761'],en,0,0,0,0,,
120,False,1586105340541960192,776325469830602752,Twitter Web App,2022-10-28T21:19:16.000Z,"Sadness is real. Let it be there. https://t.co/v4p9w9kHtS
#sadness #authenticity #therapyroute https://t.co/aqZYnMNjrE",['1586105340541960192'],en,0,0,0,0,,
121,False,1586097364468744193,1236751131713449989,Twitter Web App,2022-10-28T20:47:34.000Z,"#sadness When the actors from your favorite shows all come out of the woodwork to say how terrible the chief twit is along with anyone who wanted to express themselves openly. 

But then, their show franchise went woke so long ago, it really shouldn't be a surprise...",['1586097364468744193'],en,0,0,0,0,,
122,False,1586090744955158530,1505615658217717762,Planable,2022-10-28T20:21:16.000Z,"Do you lash out verbally when someone cuts you off in traffic?
Overcome Anger Problems with Online Therapy
https://t.co/Cm1cB8aM9S

#negative #emotions #sadness #anger #frustration #happy #life https://t.co/iPIVZebLt1",['1586090744955158530'],en,0,0,0,0,,
123,False,1586078351315214336,1350117009413947395,Twitter,2022-10-28T19:32:01.000Z,"தலைமுறை கண்ட மரம் சாய்ந்தது - சோகத்தின் பேரன் பேத்திகள் |

#Generations | #Grandsons | #Sadness https://t.co/K4JZfGvX91",['1586078351315214336'],ta,0,0,0,0,,
124,False,1586077840076050432,27074040,Twitter Web App,2022-10-28T19:29:59.000Z,@AlexaKilroy @EggrolI @mrsharma @doebby @EggrolI i get you an exquisite paddle hand delivered by @iamshackelford and this is how I am treated...no hoodie?! #sadness,['1586077840076050432'],en,0,1,2,0,,
125,False,1586076106259668992,1465587968,Twitter for iPhone,2022-10-28T19:23:06.000Z,RT @TheHerminator15: Please please help my mama by donating or spreading the word. #PTSD #depression #mentalhealth #mentalillness #MentalHe…,['1586076106259668992'],en,1,0,0,0,,
126,False,1586074251899305984,1553525087587942406,Twitter for iPhone,2022-10-28T19:15:44.000Z,Please please help my mama by donating or spreading the word. #PTSD #depression #mentalhealth #mentalillness #MentalHealthAwareness #MentalHealthMatters #MentalHealthWellness #mentalhealthcare #GoFundMe #help #spoonie #ChronicPain #OCD #sadness #NEISvoid https://t.co/9MizeLsreX,['1586074251899305984'],en,1,2,4,0,,
127,False,1586073379303563264,1505615658217717762,Planable,2022-10-28T19:12:16.000Z,"Do you lash out verbally when someone cuts you off in traffic?
Overcome Anger Problems with Online Therapy
https://t.co/Cm1cB8aM9S

#negative #emotions #sadness #anger #frustration #feelings
#happiness #satisfaction #happy #life #peace #mind
@AcademicChatter https://t.co/qzOFm68GAQ",['1586073379303563264'],en,0,0,0,0,,
128,False,1586069207724093441,1299188350331445248,"Cheap Bots, Done Quick!",2022-10-28T18:55:41.000Z,"a day of artists
where does my mind feel at peace?
my heart is wilting

#sadness",['1586069207724093441'],en,0,0,0,0,,
129,False,1586064885720313856,41947564,Twitter for iPhone,2022-10-28T18:38:31.000Z,"My comment about David Brooks @nytopinion The Rising Tide of Global Sadness was approved 😊

And its worth reading … although its a bit sad 🙁. 

https://t.co/sAxGhd6x6I.

If we redefine our definition of  happiness and manage our Happiness Zappers we can be happier.

#sadness https://t.co/emaYjizrjT",['1586064885720313856'],en,0,0,0,0,,
